Archivo,Profesor,Grupo,Materia,Horas_Semana,Dia,Hora_Inicio,Hora_Fin,Bloque_Horario,Salon,Tipo_Salon,Piso,Es_Invalido,Es_Primer_Semestre
01_Horario_Inicial,PROFESOR 29,2531/F,PROGRAMACIÓN,4,Miercoles,17:18,17:19,1718,LSO,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 29,2531/F,PROGRAMACIÓN,4,Jueves,17:18,17:19,1718,FF3,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 30,4504/D,FUNDAMENTOS DE BASE DE DATOS,5,Lunes,10:11,10:12,1011,FF1,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 30,4504/D,FUNDAMENTOS DE BASE DE DATOS,5,Martes,10:11,10:12,1011,FF1,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 30,4504/D,FUNDAMENTOS DE BASE DE DATOS,5,Miercoles,10:11,10:12,1011,FF1,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 30,4504/D,FUNDAMENTOS DE BASE DE DATOS,5,Jueves,10:11,10:12,1011,FF1,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 30,4504/D,FUNDAMENTOS DE BASE DE DATOS,5,Viernes,10:11,10:12,1011,FF1,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 30,8505/B,TALLER DE INVESTIGACIÓN II,4,Lunes,11:12,11:13,1112,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,8505/B,TALLER DE INVESTIGACIÓN II,4,Martes,11:12,11:13,1112,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,8505/B,TALLER DE INVESTIGACIÓN II,4,Miercoles,11:12,11:13,1112,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,8505/B,TALLER DE INVESTIGACIÓN II,4,Jueves,11:12,11:13,1112,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,8505/C,TALLER DE INVESTIGACIÓN II,4,Lunes,13:14,13:15,1314,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,8505/C,TALLER DE INVESTIGACIÓN II,4,Martes,13:14,13:15,1314,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,8505/C,TALLER DE INVESTIGACIÓN II,4,Miercoles,13:14,13:15,1314,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,8505/C,TALLER DE INVESTIGACIÓN II,4,Jueves,13:14,13:15,1314,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 30,1504/E,MATEMÁTICAS DISCRETAS,5,Lunes,14:15,14:16,1415,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/E,MATEMÁTICAS DISCRETAS,5,Martes,14:15,14:16,1415,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/E,MATEMÁTICAS DISCRETAS,5,Miercoles,14:15,14:16,1415,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/E,MATEMÁTICAS DISCRETAS,5,Jueves,14:15,14:16,1415,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/E,MATEMÁTICAS DISCRETAS,5,Viernes,14:15,14:16,1415,FF2,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/D,MATEMÁTICAS DISCRETAS,5,Lunes,15:16,15:17,1516,FF5,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/D,MATEMÁTICAS DISCRETAS,5,Martes,15:16,15:17,1516,FF5,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/D,MATEMÁTICAS DISCRETAS,5,Miercoles,15:16,15:17,1516,FF5,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/D,MATEMÁTICAS DISCRETAS,5,Jueves,15:16,15:17,1516,FF5,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 30,1504/D,MATEMÁTICAS DISCRETAS,5,Viernes,15:16,15:17,1516,FF5,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 31,3556/A,PROGRAMACIÓN ESTRUCTURADA,5,Lunes,11:12,11:13,1112,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 31,3556/A,PROGRAMACIÓN ESTRUCTURADA,5,Martes,11:12,11:13,1112,FFC,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 31,3556/A,PROGRAMACIÓN ESTRUCTURADA,5,Miercoles,11:12,11:13,1112,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 31,3556/A,PROGRAMACIÓN ESTRUCTURADA,5,Jueves,11:12,11:13,1112,FFC,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 31,3556/A,PROGRAMACIÓN ESTRUCTURADA,5,Viernes,11:12,11:13,1112,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 31,4556/A,PROGRAMACIÓN VISUAL,5,Lunes,13:14,13:15,1314,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 31,4556/A,PROGRAMACIÓN VISUAL,5,Martes,13:14,13:15,1314,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 31,4556/A,PROGRAMACIÓN VISUAL,5,Miercoles,13:14,13:15,1314,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 31,4556/A,PROGRAMACIÓN VISUAL,5,Jueves,13:14,13:15,1314,FF5,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 31,4556/A,PROGRAMACIÓN VISUAL,5,Viernes,13:14,13:15,1314,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 32,6506/C,INGENIERÍA DE SOFTWARE,5,Lunes,14:15,14:16,1415,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 32,6506/C,INGENIERÍA DE SOFTWARE,5,Martes,14:15,14:16,1415,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 32,6506/C,INGENIERÍA DE SOFTWARE,5,Miercoles,14:15,14:16,1415,FF8,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 32,6506/C,INGENIERÍA DE SOFTWARE,5,Jueves,14:15,14:16,1415,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 32,6506/C,INGENIERÍA DE SOFTWARE,5,Viernes,14:15,14:16,1415,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 32,7506/B,GESTIÓN DE PROYECTOS DE SOFTWARE,6,Lunes,16:17,16:18,1617,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 32,7506/B,GESTIÓN DE PROYECTOS DE SOFTWARE,6,Martes,16:17,16:18,1617,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 32,7506/B,GESTIÓN DE PROYECTOS DE SOFTWARE,6,Miercoles,16:17,16:18,1617,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 32,7506/B,GESTIÓN DE PROYECTOS DE SOFTWARE,6,Jueves,16:17,16:18,1617,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 32,7506/B,GESTIÓN DE PROYECTOS DE SOFTWARE,6,Viernes,16:18,16:19,1618,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 32,5506/B,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Lunes,18:19,18:20,1819,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 32,5506/B,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Martes,18:19,18:20,1819,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 32,5506/B,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Miercoles,18:19,18:20,1819,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 32,5506/B,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Jueves,18:19,18:20,1819,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 33,4505/B,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Lunes,10:11,10:12,1011,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 33,4505/B,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Martes,10:11,10:12,1011,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 33,4505/B,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Miercoles,10:11,10:12,1011,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 33,4505/B,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Jueves,10:11,10:12,1011,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 33,4505/B,TÓPICOS AVANZADOS DE PROGRAMACIÓN,5,Viernes,10:11,10:12,1011,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 33,850M/C,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Lunes,11:12,11:13,1112,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 33,850M/C,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Martes,11:12,11:13,1112,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 33,850M/C,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Miercoles,11:12,11:13,1112,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 33,850M/C,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Jueves,11:12,11:13,1112,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 33,850M/C,PROGRAMACIÓN NATIVA PARA MÓVILES,5,Viernes,11:12,11:13,1112,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 34,1502/C,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,10:11,10:12,1011,FF3,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 34,1502/C,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,10:11,10:12,1011,LCG1,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/C,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,10:11,10:12,1011,FF3,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 34,1502/C,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,10:11,10:12,1011,LCG1,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/C,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,10:11,10:12,1011,LCG1,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/CA,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,11:12,11:13,1112,FF5,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 34,1502/CA,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,11:12,11:13,1112,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/CA,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,11:12,11:13,1112,FF5,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 34,1502/CA,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,11:12,11:13,1112,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/CA,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,11:12,11:13,1112,LBD,Laboratorio,Segundo Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/D,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,13:14,13:15,1314,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/D,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,13:14,13:15,1314,FFA,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 34,1502/D,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,13:14,13:15,1314,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1502/D,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,13:14,13:15,1314,FFA,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 34,1502/D,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,13:14,13:15,1314,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 34,1112/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,14:15,14:16,1415,AV2,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 34,1112/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,14:15,14:16,1415,AV2,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 34,1112/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,14:15,14:16,1415,AV2,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 34,1112/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,14:15,14:16,1415,AV2,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 34,1112/A,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,14:15,14:16,1415,AV2,INVÁLIDO,N/A,1,1
01_Horario_Inicial,PROFESOR 35,3506/B,ESTRUCTURA DE DATOS,5,Lunes,12:13,12:14,1213,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 35,3506/B,ESTRUCTURA DE DATOS,5,Martes,12:13,12:14,1213,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,3506/B,ESTRUCTURA DE DATOS,5,Miercoles,12:13,12:14,1213,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 35,3506/B,ESTRUCTURA DE DATOS,5,Jueves,12:13,12:14,1213,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,3506/B,ESTRUCTURA DE DATOS,5,Viernes,12:13,12:14,1213,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,3506/C,ESTRUCTURA DE DATOS,5,Lunes,13:14,13:15,1314,LCG1,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,3506/C,ESTRUCTURA DE DATOS,5,Martes,13:14,13:15,1314,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 35,3506/C,ESTRUCTURA DE DATOS,5,Miercoles,13:14,13:15,1314,LCG1,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,3506/C,ESTRUCTURA DE DATOS,5,Jueves,13:14,13:15,1314,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 35,3506/C,ESTRUCTURA DE DATOS,5,Viernes,13:14,13:15,1314,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 35,2502/B,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Lunes,14:15,14:16,1415,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 35,2502/B,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Martes,14:15,14:16,1415,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,2502/B,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Miercoles,14:15,14:16,1415,FFD,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 35,2502/B,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Jueves,14:15,14:16,1415,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,2502/B,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Viernes,14:15,14:16,1415,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Lunes,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Martes,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Miercoles,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Jueves,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 35,2112/A,PROGRAMACIÓN ORIENTADA A OBJETOS,5,Viernes,15:16,15:17,1516,AV4,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Lunes,15:16,15:17,1516,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Martes,15:16,15:17,1516,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Miercoles,15:16,15:17,1516,FFB,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,2531/D,PROGRAMACIÓN,4,Jueves,15:16,15:17,1516,LCG2,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,16:17,16:18,1617,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,16:17,16:18,1617,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,16:17,16:18,1617,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,16:17,16:18,1617,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/FA,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,16:17,16:18,1617,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,17:18,17:19,1718,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,17:18,17:19,1718,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,17:18,17:19,1718,FF7,Teoría,Planta Baja,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,17:18,17:19,1718,LIA,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,1502/F,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,17:18,17:19,1718,LCG1,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Lunes,18:19,18:20,1819,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Martes,18:19,18:20,1819,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Miercoles,18:19,18:20,1819,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 36,3566/E,PROGRAMACIÓN,4,Jueves,18:19,18:20,1819,LIA,Laboratorio,Primer Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Lunes,09:10,09:11,0910,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Miercoles,09:10,09:11,0910,FF6,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Jueves,09:10,09:11,0910,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/A,PROGRAMACIÓN,4,Viernes,09:10,09:11,0910,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Lunes,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Martes,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Miercoles,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,5116/A,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,4,Jueves,10:11,10:12,1011,AV5,INVÁLIDO,N/A,1,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Lunes,11:12,11:13,1112,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Martes,11:12,11:13,1112,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Miercoles,11:12,11:13,1112,LBD2,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Jueves,11:12,11:13,1112,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,2605/C,COMPUTACIÓN PARA INGENIERÍA PETROLERA,5,Viernes,11:12,11:13,1112,FF4,Teoría,Planta Baja,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Lunes,12:13,12:14,1213,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Martes,12:13,12:14,1213,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Miercoles,12:13,12:14,1213,LCA,Laboratorio,Segundo Piso,0,0
01_Horario_Inicial,PROFESOR 37,3566/B,PROGRAMACIÓN,4,Jueves,12:13,12:14,1213,FFA,Teoría,Planta Alta,0,0
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Lunes,13:14,13:15,1314,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Martes,13:14,13:15,1314,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Miercoles,13:14,13:15,1314,FFD,Teoría,Planta Alta,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Jueves,13:14,13:15,1314,LCG2,Laboratorio,Primer Piso,0,1
01_Horario_Inicial,PROFESOR 37,1502/DA,FUNDAMENTOS DE PROGRAMACIÓN,5,Viernes,13:14,13:15,1314,LCG1,Laboratorio,Primer Piso,0,1
